Model,TBS1102C
-3.027e-03,1.92
-3.024e-03,1.92
-3.021e-03,1.92
-3.018e-03,1.9
-3.014e-03,1.9
-3.011e-03,1.9
-3.008e-03,1.9
-3.005e-03,1.9
-3.002e-03,1.9
-2.998e-03,1.88
-2.995e-03,1.88
-2.992e-03,1.88
-2.989e-03,1.86
-2.986e-03,1.86
-2.982e-03,1.86
-2.979e-03,1.86
-2.976e-03,1.84
-2.973e-03,1.84
-2.970e-03,1.84
-2.966e-03,1.84
-2.963e-03,1.84
-2.960e-03,1.84
-2.957e-03,1.82
-2.954e-03,1.82
-2.950e-03,1.8
-2.947e-03,1.8
-2.944e-03,1.8
-2.941e-03,1.78
-2.938e-03,1.78
-2.934e-03,1.78
-2.931e-03,1.78
-2.928e-03,1.76
-2.925e-03,1.76
-2.922e-03,1.74
-2.918e-03,1.74
-2.915e-03,1.74
-2.912e-03,1.72
-2.909e-03,1.72
-2.906e-03,1.72
-2.902e-03,1.72
-2.899e-03,1.7
-2.896e-03,1.68
-2.893e-03,1.68
-2.890e-03,1.68
-2.886e-03,1.66
-2.883e-03,1.66
-2.880e-03,1.66
-2.877e-03,1.66
-2.874e-03,1.64
-2.870e-03,1.64
-2.867e-03,1.62
-2.864e-03,1.62
-2.861e-03,1.6
-2.858e-03,1.6
-2.854e-03,1.6
-2.851e-03,1.6
-2.848e-03,1.58
-2.845e-03,1.56
-2.842e-03,1.56
-2.838e-03,1.56
-2.835e-03,1.54
-2.832e-03,1.54
-2.829e-03,1.52
-2.826e-03,1.52
-2.822e-03,1.5
-2.819e-03,1.5
-2.816e-03,1.5
-2.813e-03,1.48
-2.810e-03,1.48
-2.806e-03,1.48
-2.803e-03,1.46
-2.800e-03,1.46
-2.797e-03,1.44
-2.794e-03,1.42
-2.790e-03,1.42
-2.787e-03,1.42
-2.784e-03,1.4
-2.781e-03,1.4
-2.778e-03,1.38
-2.774e-03,1.38
-2.771e-03,1.36
-2.768e-03,1.36
-2.765e-03,1.36
-2.762e-03,1.34
-2.758e-03,1.34
-2.755e-03,1.32
-2.752e-03,1.3
-2.749e-03,1.3
-2.746e-03,1.28
-2.742e-03,1.26
-2.739e-03,1.28
-2.736e-03,1.26
-2.733e-03,1.26
-2.730e-03,1.24
-2.726e-03,1.22
-2.723e-03,1.22
-2.720e-03,1.2
-2.717e-03,1.2
-2.714e-03,1.18
-2.710e-03,1.18
-2.707e-03,1.16
-2.704e-03,1.16
-2.701e-03,1.14
-2.698e-03,1.14
-2.694e-03,1.12
-2.691e-03,1.12
-2.688e-03,1.12
-2.685e-03,1.1
-2.682e-03,1.1
-2.678e-03,1.08
-2.675e-03,1.06
-2.672e-03,1.06
-2.669e-03,1.06
-2.666e-03,1.04
-2.662e-03,1.04
-2.659e-03,1.02
-2.656e-03,1.02
-2.653e-03,1
-2.650e-03,1
-2.646e-03,0.98
-2.643e-03,0.98
-2.640e-03,0.96
-2.637e-03,0.96
-2.634e-03,0.94
-2.630e-03,0.92
-2.627e-03,0.92
-2.624e-03,0.92
-2.621e-03,0.9
-2.618e-03,0.9
-2.614e-03,0.88
-2.611e-03,0.88
-2.608e-03,0.86
-2.605e-03,0.86
-2.602e-03,0.84
-2.598e-03,0.84
-2.595e-03,0.84
-2.592e-03,0.82
-2.589e-03,0.82
-2.586e-03,0.8
-2.582e-03,0.8
-2.579e-03,0.78
-2.576e-03,0.78
-2.573e-03,0.76
-2.570e-03,0.74
-2.566e-03,0.76
-2.563e-03,0.74
-2.560e-03,0.72
-2.557e-03,0.72
-2.554e-03,0.7
-2.550e-03,0.7
-2.547e-03,0.7
-2.544e-03,0.68
-2.541e-03,0.66
-2.538e-03,0.66
-2.534e-03,0.64
-2.531e-03,0.64
-2.528e-03,0.64
-2.525e-03,0.62
-2.522e-03,0.62
-2.518e-03,0.6
-2.515e-03,0.58
-2.512e-03,0.58
-2.509e-03,0.58
-2.506e-03,0.56
-2.502e-03,0.56
-2.499e-03,0.56
-2.496e-03,0.54
-2.493e-03,0.54
-2.490e-03,0.52
-2.486e-03,0.52
-2.483e-03,0.5
-2.480e-03,0.5
-2.477e-03,0.48
-2.474e-03,0.48
-2.470e-03,0.46
-2.467e-03,0.46
-2.464e-03,0.46
-2.461e-03,0.46
-2.458e-03,0.44
-2.454e-03,0.44
-2.451e-03,0.42
-2.448e-03,0.42
-2.445e-03,0.4
-2.442e-03,0.4
-2.438e-03,0.4
-2.435e-03,0.38
-2.432e-03,0.38
-2.429e-03,0.36
-2.426e-03,0.36
-2.422e-03,0.34
-2.419e-03,0.34
-2.416e-03,0.34
-2.413e-03,0.34
-2.410e-03,0.32
-2.406e-03,0.32
-2.403e-03,0.3
-2.400e-03,0.3
-2.397e-03,0.3
-2.394e-03,0.28
-2.390e-03,0.28
-2.387e-03,0.26
-2.384e-03,0.26
-2.381e-03,0.26
-2.378e-03,0.26
-2.374e-03,0.24
-2.371e-03,0.24
-2.368e-03,0.24
-2.365e-03,0.24
-2.362e-03,0.22
-2.358e-03,0.22
-2.355e-03,0.22
-2.352e-03,0.2
-2.349e-03,0.2
-2.346e-03,0.18
-2.342e-03,0.2
-2.339e-03,0.18
-2.336e-03,0.16
-2.333e-03,0.18
-2.330e-03,0.16
-2.326e-03,0.16
-2.323e-03,0.16
-2.320e-03,0.14
-2.317e-03,0.14
-2.314e-03,0.14
-2.310e-03,0.14
-2.307e-03,0.12
-2.304e-03,0.12
-2.301e-03,0.1
-2.298e-03,0.12
-2.294e-03,0.12
-2.291e-03,0.1
-2.288e-03,0.1
-2.285e-03,0.1
-2.282e-03,0.1
-2.278e-03,0.08
-2.275e-03,0.08
-2.272e-03,0.08
-2.269e-03,0.08
-2.266e-03,0.08
-2.262e-03,0.08
-2.259e-03,0.06
-2.256e-03,0.04
-2.253e-03,0.06
-2.250e-03,0.06
-2.246e-03,0.06
-2.243e-03,0.04
-2.240e-03,0.06
-2.237e-03,0.04
-2.234e-03,0.04
-2.230e-03,0.04
-2.227e-03,0.04
-2.224e-03,0.02
-2.221e-03,0.04
-2.218e-03,0.02
-2.214e-03,0.02
-2.211e-03,0.02
-2.208e-03,0.02
-2.205e-03,0.02
-2.202e-03,0.02
-2.198e-03,0.02
-2.195e-03,0.02
-2.192e-03,0
-2.189e-03,0.02
-2.186e-03,0
-2.182e-03,0.02
-2.179e-03,0.02
-2.176e-03,0
-2.173e-03,0
-2.170e-03,0.02
-2.166e-03,0
-2.163e-03,0
-2.160e-03,0
-2.157e-03,0
-2.154e-03,0.02
-2.150e-03,0
-2.147e-03,0
-2.144e-03,0
-2.141e-03,0
-2.138e-03,0
-2.134e-03,0
-2.131e-03,0
-2.128e-03,0
-2.125e-03,0
-2.122e-03,0
-2.118e-03,0
-2.115e-03,0.02
-2.112e-03,0
-2.109e-03,0
-2.106e-03,0.02
-2.102e-03,0.02
-2.099e-03,0.02
-2.096e-03,0.02
-2.093e-03,0.02
-2.090e-03,0.02
-2.086e-03,0
-2.083e-03,0.02
-2.080e-03,0.02
-2.077e-03,0.02
-2.074e-03,0.02
-2.070e-03,0.04
-2.067e-03,0.04
-2.064e-03,0.02
-2.061e-03,0.02
-2.058e-03,0.04
-2.054e-03,0.04
-2.051e-03,0.06
-2.048e-03,0.04
-2.045e-03,0.06
-2.042e-03,0.06
-2.038e-03,0.04
-2.035e-03,0.06
-2.032e-03,0.06
-2.029e-03,0.06
-2.026e-03,0.08
-2.022e-03,0.08
-2.019e-03,0.06
-2.016e-03,0.08
-2.013e-03,0.1
-2.010e-03,0.1
-2.006e-03,0.1
-2.003e-03,0.1
-2.000e-03,0.1
-1.997e-03,0.1
-1.994e-03,0.12
-1.990e-03,0.12
-1.987e-03,0.12
-1.984e-03,0.12
-1.981e-03,0.14
-1.978e-03,0.14
-1.974e-03,0.14
-1.971e-03,0.14
-1.968e-03,0.16
-1.965e-03,0.16
-1.962e-03,0.16
-1.958e-03,0.18
-1.955e-03,0.16
-1.952e-03,0.18
-1.949e-03,0.2
-1.946e-03,0.2
-1.942e-03,0.2
-1.939e-03,0.2
-1.936e-03,0.22
-1.933e-03,0.22
-1.930e-03,0.22
-1.926e-03,0.24
-1.923e-03,0.24
-1.920e-03,0.24
-1.917e-03,0.26
-1.914e-03,0.26
-1.910e-03,0.26
-1.907e-03,0.28
-1.904e-03,0.28
-1.901e-03,0.28
-1.898e-03,0.28
-1.894e-03,0.28
-1.891e-03,0.3
-1.888e-03,0.32
-1.885e-03,0.32
-1.882e-03,0.32
-1.878e-03,0.34
-1.875e-03,0.34
-1.872e-03,0.34
-1.869e-03,0.36
-1.866e-03,0.36
-1.862e-03,0.38
-1.859e-03,0.38
-1.856e-03,0.38
-1.853e-03,0.4
-1.850e-03,0.4
-1.846e-03,0.42
-1.843e-03,0.42
-1.840e-03,0.42
-1.837e-03,0.44
-1.834e-03,0.44
-1.830e-03,0.44
-1.827e-03,0.46
-1.824e-03,0.46
-1.821e-03,0.46
-1.818e-03,0.48
-1.814e-03,0.5
-1.811e-03,0.5
-1.808e-03,0.52
-1.805e-03,0.52
-1.802e-03,0.52
-1.798e-03,0.54
-1.795e-03,0.54
-1.792e-03,0.56
-1.789e-03,0.56
-1.786e-03,0.56
-1.782e-03,0.58
-1.779e-03,0.6
-1.776e-03,0.6
-1.773e-03,0.6
-1.770e-03,0.62
-1.766e-03,0.62
-1.763e-03,0.64
-1.760e-03,0.64
-1.757e-03,0.66
-1.754e-03,0.66
-1.750e-03,0.66
-1.747e-03,0.68
-1.744e-03,0.68
-1.741e-03,0.7
-1.738e-03,0.7
-1.734e-03,0.72
-1.731e-03,0.72
-1.728e-03,0.74
-1.725e-03,0.76
-1.722e-03,0.76
-1.718e-03,0.76
-1.715e-03,0.76
-1.712e-03,0.78
-1.709e-03,0.8
-1.706e-03,0.8
-1.702e-03,0.8
-1.699e-03,0.82
-1.696e-03,0.82
-1.693e-03,0.84
-1.690e-03,0.86
-1.686e-03,0.86
-1.683e-03,0.86
-1.680e-03,0.88
-1.677e-03,0.88
-1.674e-03,0.9
-1.670e-03,0.9
-1.667e-03,0.92
-1.664e-03,0.92
-1.661e-03,0.94
-1.658e-03,0.94
-1.654e-03,0.96
-1.651e-03,0.96
-1.648e-03,0.98
-1.645e-03,0.98
-1.642e-03,1
-1.638e-03,1
-1.635e-03,1.02
-1.632e-03,1.02
-1.629e-03,1.04
-1.626e-03,1.04
-1.622e-03,1.06
-1.619e-03,1.06
-1.616e-03,1.06
-1.613e-03,1.1
-1.610e-03,1.08
-1.606e-03,1.1
-1.603e-03,1.1
-1.600e-03,1.12
-1.597e-03,1.14
-1.594e-03,1.14
-1.590e-03,1.16
-1.587e-03,1.16
-1.584e-03,1.16
-1.581e-03,1.18
-1.578e-03,1.2
-1.574e-03,1.2
-1.571e-03,1.2
-1.568e-03,1.22
-1.565e-03,1.22
-1.562e-03,1.24
-1.558e-03,1.24
-1.555e-03,1.26
-1.552e-03,1.26
-1.549e-03,1.28
-1.546e-03,1.28
-1.542e-03,1.3
-1.539e-03,1.3
-1.536e-03,1.32
-1.533e-03,1.32
-1.530e-03,1.34
-1.526e-03,1.36
-1.523e-03,1.36
-1.520e-03,1.36
-1.517e-03,1.38
-1.514e-03,1.38
-1.510e-03,1.38
-1.507e-03,1.4
-1.504e-03,1.4
-1.501e-03,1.44
-1.498e-03,1.44
-1.494e-03,1.44
-1.491e-03,1.46
-1.488e-03,1.46
-1.485e-03,1.46
-1.482e-03,1.48
-1.478e-03,1.48
-1.475e-03,1.48
-1.472e-03,1.5
-1.469e-03,1.5
-1.466e-03,1.52
-1.462e-03,1.52
-1.459e-03,1.54
-1.456e-03,1.54
-1.453e-03,1.54
-1.450e-03,1.56
-1.446e-03,1.56
-1.443e-03,1.58
-1.440e-03,1.58
-1.437e-03,1.58
-1.434e-03,1.6
-1.430e-03,1.6
-1.427e-03,1.6
-1.424e-03,1.62
-1.421e-03,1.64
-1.418e-03,1.64
-1.414e-03,1.64
-1.411e-03,1.66
-1.408e-03,1.66
-1.405e-03,1.66
-1.402e-03,1.68
-1.398e-03,1.7
-1.395e-03,1.68
-1.392e-03,1.7
-1.389e-03,1.7
-1.386e-03,1.7
-1.382e-03,1.72
-1.379e-03,1.72
-1.376e-03,1.74
-1.373e-03,1.74
-1.370e-03,1.74
-1.366e-03,1.76
-1.363e-03,1.76
-1.360e-03,1.76
-1.357e-03,1.78
-1.354e-03,1.8
-1.350e-03,1.8
-1.347e-03,1.78
-1.344e-03,1.8
-1.341e-03,1.8
-1.338e-03,1.8
-1.334e-03,1.82
-1.331e-03,1.82
-1.328e-03,1.84
-1.325e-03,1.84
-1.322e-03,1.84
-1.318e-03,1.84
-1.315e-03,1.84
-1.312e-03,1.84
-1.309e-03,1.86
-1.306e-03,1.86
-1.302e-03,1.86
-1.299e-03,1.86
-1.296e-03,1.88
-1.293e-03,1.88
-1.290e-03,1.88
-1.286e-03,1.88
-1.283e-03,1.88
-1.280e-03,1.9
-1.277e-03,1.92
-1.274e-03,1.9
-1.270e-03,1.92
-1.267e-03,1.92
-1.264e-03,1.92
-1.261e-03,1.92
-1.258e-03,1.92
-1.254e-03,1.94
-1.251e-03,1.94
-1.248e-03,1.94
-1.245e-03,1.94
-1.242e-03,1.94
-1.238e-03,1.94
-1.235e-03,1.94
-1.232e-03,1.96
-1.229e-03,1.96
-1.226e-03,1.96
-1.222e-03,1.96
-1.219e-03,1.96
-1.216e-03,1.96
-1.213e-03,1.96
-1.210e-03,1.96
-1.206e-03,1.96
-1.203e-03,1.96
-1.200e-03,1.98
-1.197e-03,1.98
-1.194e-03,1.98
-1.190e-03,1.98
-1.187e-03,1.98
-1.184e-03,1.98
-1.181e-03,1.98
-1.178e-03,1.98
-1.174e-03,1.98
-1.171e-03,1.98
-1.168e-03,1.98
-1.165e-03,1.98
-1.162e-03,2
-1.158e-03,2
-1.155e-03,1.98
-1.152e-03,1.98
-1.149e-03,1.98
-1.146e-03,2
-1.142e-03,1.98
-1.139e-03,2
-1.136e-03,1.98
-1.133e-03,1.98
-1.130e-03,2
-1.126e-03,1.98
-1.123e-03,1.98
-1.120e-03,1.98
-1.117e-03,1.98
-1.114e-03,1.98
-1.110e-03,1.98
-1.107e-03,1.98
-1.104e-03,1.98
-1.101e-03,1.98
-1.098e-03,1.98
-1.094e-03,1.98
-1.091e-03,1.98
-1.088e-03,1.98
-1.085e-03,1.98
-1.082e-03,1.96
-1.078e-03,1.98
-1.075e-03,1.98
-1.072e-03,1.96
-1.069e-03,1.96
-1.066e-03,1.96
-1.062e-03,1.94
-1.059e-03,1.96
-1.056e-03,1.94
-1.053e-03,1.94
-1.050e-03,1.94
-1.046e-03,1.94
-1.043e-03,1.94
-1.040e-03,1.94
-1.037e-03,1.92
-1.034e-03,1.92
-1.030e-03,1.92
-1.027e-03,1.92
-1.024e-03,1.92
-1.021e-03,1.92
-1.018e-03,1.9
-1.014e-03,1.9
-1.011e-03,1.9
-1.008e-03,1.88
-1.005e-03,1.9
-1.002e-03,1.9
-9.984e-04,1.88
-9.952e-04,1.86
-9.920e-04,1.86
-9.888e-04,1.86
-9.856e-04,1.86
-9.824e-04,1.86
-9.792e-04,1.84
-9.760e-04,1.86
-9.728e-04,1.84
-9.696e-04,1.84
-9.664e-04,1.82
-9.632e-04,1.84
-9.600e-04,1.82
-9.568e-04,1.82
-9.536e-04,1.82
-9.504e-04,1.8
-9.472e-04,1.8
-9.440e-04,1.78
-9.408e-04,1.78
-9.376e-04,1.78
-9.344e-04,1.78
-9.312e-04,1.76
-9.280e-04,1.76
-9.248e-04,1.74
-9.216e-04,1.74
-9.184e-04,1.74
-9.152e-04,1.74
-9.120e-04,1.74
-9.088e-04,1.72
-9.056e-04,1.72
-9.024e-04,1.7
-8.992e-04,1.7
-8.960e-04,1.68
-8.928e-04,1.68
-8.896e-04,1.68
-8.864e-04,1.66
-8.832e-04,1.66
-8.800e-04,1.66
-8.768e-04,1.64
-8.736e-04,1.64
-8.704e-04,1.64
-8.672e-04,1.62
-8.640e-04,1.62
-8.608e-04,1.62
-8.576e-04,1.6
-8.544e-04,1.6
-8.512e-04,1.58
-8.480e-04,1.58
-8.448e-04,1.58
-8.416e-04,1.56
-8.384e-04,1.56
-8.352e-04,1.54
-8.320e-04,1.52
-8.288e-04,1.52
-8.256e-04,1.52
-8.224e-04,1.52
-8.192e-04,1.5
-8.160e-04,1.48
-8.128e-04,1.48
-8.096e-04,1.48
-8.064e-04,1.48
-8.032e-04,1.46
-8.000e-04,1.44
-7.968e-04,1.44
-7.936e-04,1.42
-7.904e-04,1.42
-7.872e-04,1.42
-7.840e-04,1.4
-7.808e-04,1.4
-7.776e-04,1.38
-7.744e-04,1.38
-7.712e-04,1.36
-7.680e-04,1.36
-7.648e-04,1.36
-7.616e-04,1.34
-7.584e-04,1.34
-7.552e-04,1.32
-7.520e-04,1.3
-7.488e-04,1.3
-7.456e-04,1.28
-7.424e-04,1.28
-7.392e-04,1.26
-7.360e-04,1.26
-7.328e-04,1.24
-7.296e-04,1.24
-7.264e-04,1.24
-7.232e-04,1.22
-7.200e-04,1.22
-7.168e-04,1.2
-7.136e-04,1.2
-7.104e-04,1.18
-7.072e-04,1.18
-7.040e-04,1.16
-7.008e-04,1.14
-6.976e-04,1.14
-6.944e-04,1.14
-6.912e-04,1.12
-6.880e-04,1.1
-6.848e-04,1.1
-6.816e-04,1.1
-6.784e-04,1.08
-6.752e-04,1.06
-6.720e-04,1.06
-6.688e-04,1.06
-6.656e-04,1.04
-6.624e-04,1.04
-6.592e-04,1.02
-6.560e-04,1.02
-6.528e-04,1.02
-6.496e-04,0.98
-6.464e-04,0.98
-6.432e-04,0.98
-6.400e-04,0.96
-6.368e-04,0.96
-6.336e-04,0.94
-6.304e-04,0.92
-6.272e-04,0.92
-6.240e-04,0.92
-6.208e-04,0.92
-6.176e-04,0.9
-6.144e-04,0.88
-6.112e-04,0.88
-6.080e-04,0.88
-6.048e-04,0.86
-6.016e-04,0.86
-5.984e-04,0.84
-5.952e-04,0.84
-5.920e-04,0.82
-5.888e-04,0.82
-5.856e-04,0.8
-5.824e-04,0.8
-5.792e-04,0.78
-5.760e-04,0.78
-5.728e-04,0.78
-5.696e-04,0.76
-5.664e-04,0.76
-5.632e-04,0.74
-5.600e-04,0.72
-5.568e-04,0.72
-5.536e-04,0.72
-5.504e-04,0.7
-5.472e-04,0.7
-5.440e-04,0.68
-5.408e-04,0.66
-5.376e-04,0.66
-5.344e-04,0.66
-5.312e-04,0.62
-5.280e-04,0.64
-5.248e-04,0.62
-5.216e-04,0.62
-5.184e-04,0.6
-5.152e-04,0.6
-5.120e-04,0.58
-5.088e-04,0.58
-5.056e-04,0.56
-5.024e-04,0.56
-4.992e-04,0.56
-4.960e-04,0.54
-4.928e-04,0.54
-4.896e-04,0.52
-4.864e-04,0.52
-4.832e-04,0.52
-4.800e-04,0.5
-4.768e-04,0.48
-4.736e-04,0.48
-4.704e-04,0.46
-4.672e-04,0.46
-4.640e-04,0.46
-4.608e-04,0.44
-4.576e-04,0.44
-4.544e-04,0.42
-4.512e-04,0.42
-4.480e-04,0.42
-4.448e-04,0.42
-4.416e-04,0.4
-4.384e-04,0.4
-4.352e-04,0.38
-4.320e-04,0.38
-4.288e-04,0.38
-4.256e-04,0.36
-4.224e-04,0.36
-4.192e-04,0.34
-4.160e-04,0.34
-4.128e-04,0.34
-4.096e-04,0.32
-4.064e-04,0.32
-4.032e-04,0.32
-4.000e-04,0.3
-3.968e-04,0.3
-3.936e-04,0.28
-3.904e-04,0.28
-3.872e-04,0.28
-3.840e-04,0.26
-3.808e-04,0.26
-3.776e-04,0.26
-3.744e-04,0.24
-3.712e-04,0.24
-3.680e-04,0.24
-3.648e-04,0.24
-3.616e-04,0.24
-3.584e-04,0.22
-3.552e-04,0.22
-3.520e-04,0.22
-3.488e-04,0.2
-3.456e-04,0.2
-3.424e-04,0.2
-3.392e-04,0.18
-3.360e-04,0.18
-3.328e-04,0.18
-3.296e-04,0.16
-3.264e-04,0.16
-3.232e-04,0.16
-3.200e-04,0.14
-3.168e-04,0.14
-3.136e-04,0.12
-3.104e-04,0.14
-3.072e-04,0.14
-3.040e-04,0.14
-3.008e-04,0.12
-2.976e-04,0.1
-2.944e-04,0.1
-2.912e-04,0.1
-2.880e-04,0.1
-2.848e-04,0.1
-2.816e-04,0.1
-2.784e-04,0.08
-2.752e-04,0.08
-2.720e-04,0.08
-2.688e-04,0.08
-2.656e-04,0.08
-2.624e-04,0.06
-2.592e-04,0.08
-2.560e-04,0.06
-2.528e-04,0.06
-2.496e-04,0.06
-2.464e-04,0.06
-2.432e-04,0.06
-2.400e-04,0.06
-2.368e-04,0.04
-2.336e-04,0.04
-2.304e-04,0.02
-2.272e-04,0.04
-2.240e-04,0.04
-2.208e-04,0.02
-2.176e-04,0.02
-2.144e-04,0.02
-2.112e-04,0.04
-2.080e-04,0.02
-2.048e-04,0.02
-2.016e-04,0.02
-1.984e-04,0.02
-1.952e-04,0.02
-1.920e-04,0.02
-1.888e-04,0.02
-1.856e-04,0
-1.824e-04,0.02
-1.792e-04,0.02
-1.760e-04,0
-1.728e-04,0
-1.696e-04,0.02
-1.664e-04,0
-1.632e-04,0
-1.600e-04,0.02
-1.568e-04,0
-1.536e-04,0
-1.504e-04,0
-1.472e-04,0
-1.440e-04,0
-1.408e-04,0
-1.376e-04,0
-1.344e-04,0
-1.312e-04,0.02
-1.280e-04,0
-1.248e-04,0
-1.216e-04,0
-1.184e-04,0.02
-1.152e-04,0
-1.120e-04,0.02
-1.088e-04,0
-1.056e-04,0
-1.024e-04,0.02
-9.920e-05,0.02
-9.600e-05,0.02
-9.280e-05,0.02
-8.960e-05,0.02
-8.640e-05,0
-8.320e-05,0.02
-8.000e-05,0.02
-7.680e-05,0.02
-7.360e-05,0.02
-7.040e-05,0.04
-6.720e-05,0.02
-6.400e-05,0.04
-6.080e-05,0.04
-5.760e-05,0.04
-5.440e-05,0.04
-5.120e-05,0.04
-4.800e-05,0.06
-4.480e-05,0.06
-4.160e-05,0.06
-3.840e-05,0.06
-3.520e-05,0.06
-3.200e-05,0.06
-2.880e-05,0.08
-2.560e-05,0.08
-2.240e-05,0.08
-1.920e-05,0.08
-1.600e-05,0.08
-1.280e-05,0.08
-9.600e-06,0.08
-6.400e-06,0.1
-3.200e-06,0.1
1.240e-16,0.1
3.200e-06,0.1
6.400e-06,0.12
9.600e-06,0.12
1.280e-05,0.12
1.600e-05,0.12
1.920e-05,0.12
2.240e-05,0.14
2.560e-05,0.14
2.880e-05,0.14
3.200e-05,0.16
3.520e-05,0.14
3.840e-05,0.16
4.160e-05,0.16
4.480e-05,0.18
4.800e-05,0.18
5.120e-05,0.2
5.440e-05,0.2
5.760e-05,0.2
6.080e-05,0.2
6.400e-05,0.22
6.720e-05,0.22
7.040e-05,0.22
7.360e-05,0.22
7.680e-05,0.24
8.000e-05,0.24
8.320e-05,0.26
8.640e-05,0.26
8.960e-05,0.26
9.280e-05,0.28
9.600e-05,0.26
9.920e-05,0.28
1.024e-04,0.28
1.056e-04,0.3
1.088e-04,0.3
1.120e-04,0.3
1.152e-04,0.32
1.184e-04,0.32
1.216e-04,0.34
1.248e-04,0.34
1.280e-04,0.34
1.312e-04,0.36
1.344e-04,0.36
1.376e-04,0.36
1.408e-04,0.38
1.440e-04,0.4
1.472e-04,0.4
1.504e-04,0.4
1.536e-04,0.42
1.568e-04,0.42
1.600e-04,0.42
1.632e-04,0.44
1.664e-04,0.44
1.696e-04,0.46
1.728e-04,0.44
1.760e-04,0.46
1.792e-04,0.48
1.824e-04,0.48
1.856e-04,0.5
1.888e-04,0.5
1.920e-04,0.52
1.952e-04,0.5
1.984e-04,0.5
2.016e-04,0.52
2.048e-04,0.52

